time (min),area (µm²),bacterium
4612.0,2.1848319999999997,2
4613.0,2.209168,2
4614.0,2.2172799999999997,2
4615.0,2.238912,2
4616.0,2.2497279999999997,2
4617.0,2.25784,2
4618.0,2.25784,2
4619.0,2.28488,2
4620.0,2.27136,2
4621.0,2.301104,2
4622.0,2.320032,2
4623.0,2.320032,2
4624.0,2.3632959999999996,2
4625.0,2.3687039999999997,2
4626.0,2.414672,2
4627.0,2.4308959999999997,2
4628.0,2.479568,2
4629.0,2.4579359999999997,2
4630.0,2.441712,2
4631.0,2.441712,2
4632.0,2.44712,2
4633.0,2.4930879999999997,2
4634.0,2.652624,2
4635.0,2.503904,2
4638.0,1.43312,2
4639.0,1.4250079999999998,2
4640.0,1.43312,2
4644.0,1.4547519999999998,2
4645.0,1.4980159999999998,2
4646.0,1.5007199999999998,2
4647.0,1.5142399999999998,2
4648.0,1.5169439999999998,2
4649.0,1.5169439999999998,2
4650.0,1.508832,2
4651.0,1.5331679999999999,2
4652.0,1.54128,2
4653.0,1.5548,2
4654.0,1.5629119999999999,2
4655.0,1.571024,2
4656.0,1.587248,2
4657.0,1.587248,2
4658.0,1.59536,2
4659.0,1.611584,2
4660.0,1.6223999999999998,2
4661.0,1.600768,2
4662.0,1.6332159999999998,2
4663.0,1.630512,2
4664.0,1.6494399999999998,2
4665.0,1.6521439999999998,2
4666.0,1.6818879999999998,2
4667.0,1.6845919999999999,2
4668.0,1.6818879999999998,2
4669.0,1.722448,2
4670.0,1.719744,2
4671.0,1.7305599999999999,2
4672.0,1.722448,2
4673.0,1.733264,2
4674.0,1.763008,2
4675.0,1.763008,2
4676.0,1.7575999999999998,2
4677.0,1.795456,2
4678.0,1.81168,2
4679.0,1.8143839999999998,2
4680.0,1.8143839999999998,2
4681.0,1.827904,2
4682.0,1.8630559999999998,2
4683.0,1.8522399999999999,2
4684.0,1.8603519999999998,2
4685.0,1.868464,2
4686.0,1.8927999999999998,2
4687.0,1.9198399999999998,2
4688.0,1.898208,2
4689.0,1.930656,2
4690.0,1.900912,2
4691.0,1.917136,2
4692.0,1.963104,2
4693.0,1.930656,2
4694.0,1.93336,2
4695.0,1.9495839999999998,2
4696.0,1.963104,2
4697.0,1.9847359999999998,2
4698.0,1.9820319999999998,2
4699.0,2.01448,2
4700.0,2.017184,2
4701.0,2.0090719999999997,2
4702.0,2.025296,2
4703.0,2.05504,2
4704.0,2.087488,2
4705.0,2.076672,2
4706.0,2.052336,2
4707.0,2.0685599999999997,2
4708.0,2.117232,2
4709.0,2.1307519999999998,2
4710.0,2.103712,2
4711.0,2.141568,2
4712.0,2.141568,2
4713.0,2.1577919999999997,2
4714.0,2.179424,2
4715.0,2.201056,2
4716.0,2.2145759999999997,2
4717.0,2.236208,2
4718.0,2.260544,2
4719.0,2.287584,2
4720.0,2.260544,2
4721.0,2.2470239999999997,2
4722.0,2.28488,2
4723.0,2.27136,2
4725.0,1.2167999999999999,2
4726.0,1.2276159999999998,2
4727.0,1.2167999999999999,2
4728.0,1.224912,2
4729.0,1.238432,2
4730.0,1.2600639999999999,2
4731.0,1.2573599999999998,2
4732.0,1.241136,2
4733.0,1.278992,2
4734.0,1.281696,2
4735.0,1.2735839999999998,2
4736.0,1.2871039999999998,2
4737.0,1.3168479999999998,2
4738.0,1.308736,2
4739.0,1.3168479999999998,2
4740.0,1.3357759999999999,2
4741.0,1.327664,2
4742.0,1.3357759999999999,2
4743.0,1.3519999999999999,2
4744.0,1.3628159999999998,2
4745.0,1.3817439999999999,2
4746.0,1.370928,2
4747.0,1.3925599999999998,2
4748.0,1.403376,2
4749.0,1.4223039999999998,2
4750.0,1.4196,2
4751.0,1.416896,2
4752.0,1.4439359999999999,2
4753.0,1.4385279999999998,2
4754.0,1.4385279999999998,2
4755.0,1.4574559999999999,2
4756.0,1.4682719999999998,2
4757.0,1.4980159999999998,2
4758.0,1.4980159999999998,2
4759.0,1.508832,2
4760.0,1.511536,2
4761.0,1.538576,2
4762.0,1.5575039999999998,2
4763.0,1.538576,2
4764.0,1.5439839999999998,2
4765.0,1.5602079999999998,2
4766.0,1.5791359999999999,2
4767.0,1.5737279999999998,2
4768.0,1.598064,2
4769.0,1.6088799999999999,2
4770.0,1.6034719999999998,2
4771.0,1.627808,2
4772.0,1.630512,2
4773.0,1.6683679999999999,2
4774.0,1.671072,2
4775.0,1.6656639999999998,2
4776.0,1.69,2
4777.0,1.6683679999999999,2
4778.0,1.6818879999999998,2
4779.0,1.70352,2
4780.0,1.722448,2
4781.0,1.7143359999999999,2
4782.0,1.7278559999999998,2
4783.0,1.735968,2
4784.0,1.749488,2
4785.0,1.7684159999999998,2
4786.0,1.7900479999999999,2
4787.0,1.7765279999999999,2
4788.0,1.8008639999999998,2
4789.0,1.8008639999999998,2
4790.0,1.8062719999999999,2
4791.0,1.8333119999999998,2
4792.0,1.8441279999999998,2
4793.0,1.8468319999999998,2
4794.0,1.868464,2
4795.0,1.8819839999999999,2
4796.0,1.884688,2
4797.0,1.887392,2
4798.0,1.8792799999999998,2
4799.0,1.9117279999999999,2
4800.0,1.930656,2
4801.0,1.9090239999999998,2
4802.0,1.9522879999999998,2
4803.0,1.9495839999999998,2
4804.0,1.9820319999999998,2
4805.0,1.9847359999999998,2
4806.0,1.976624,2
4807.0,1.9874399999999999,2
4808.0,1.9955519999999998,2
4809.0,2.025296,2
4810.0,2.028,2
4811.0,2.046928,2
4812.0,2.0361119999999997,2
4813.0,2.08208,2
4814.0,2.073968,2
4815.0,2.090192,2
4816.0,2.0983039999999997,2
4817.0,2.1253439999999997,2
4818.0,2.1523839999999996,2
4819.0,2.144272,2
4820.0,2.1577919999999997,2
4821.0,2.1902399999999997,2
4822.0,2.192944,2
4823.0,2.233504,2
4824.0,2.1902399999999997,2
4825.0,2.228096,2
4826.0,2.1577919999999997,2
4827.0,2.1821279999999996,2
4828.0,2.2524319999999998,2
4830.0,1.2600639999999999,2
4831.0,1.251952,2
4832.0,1.2735839999999998,2
4833.0,1.2844,2
4834.0,1.295216,2
4835.0,1.3033279999999998,2
4836.0,1.3222559999999999,2
4837.0,1.3060319999999999,2
4838.0,1.327664,2
4839.0,1.327664,2
4840.0,1.343888,2
4841.0,1.3330719999999998,2
4842.0,1.343888,2
4843.0,1.3655199999999998,2
4844.0,1.3682239999999999,2
4845.0,1.387152,2
4846.0,1.389856,2
4847.0,1.3952639999999998,2
4848.0,1.403376,2
4849.0,1.40608,2
4850.0,1.4087839999999998,2
4851.0,1.43312,2
4852.0,1.4439359999999999,2
4853.0,1.4574559999999999,2
4854.0,1.4736799999999999,2
4855.0,1.462864,2
4856.0,1.481792,2
4857.0,1.489904,2
4858.0,1.492608,2
4859.0,1.4980159999999998,2
4860.0,1.5169439999999998,2
4861.0,1.522352,2
4862.0,1.5331679999999999,2
4863.0,1.552096,2
4864.0,1.552096,2
4865.0,1.5629119999999999,2
4866.0,1.5575039999999998,2
4867.0,1.587248,2
4868.0,1.5899519999999998,2
4869.0,1.5926559999999998,2
4870.0,1.6061759999999998,2
4871.0,1.6332159999999998,2
4872.0,1.627808,2
4873.0,1.646736,2
4874.0,1.6359199999999998,2
4875.0,1.6548479999999999,2
4876.0,1.671072,2
4877.0,1.6981119999999998,2
4878.0,1.706224,2
4879.0,1.706224,2
4880.0,1.735968,2
4881.0,1.722448,2
4882.0,1.746784,2
4883.0,1.746784,2
4884.0,1.765712,2
4885.0,1.7684159999999998,2
4886.0,1.7738239999999998,2
4887.0,1.792752,2
4888.0,1.792752,2
4889.0,1.79816,2
4890.0,1.8360159999999999,2
4891.0,1.827904,2
4892.0,1.8441279999999998,2
4893.0,1.8468319999999998,2
4894.0,1.8657599999999999,2
4895.0,1.8792799999999998,2
4896.0,1.8900959999999998,2
4897.0,1.9090239999999998,2
4898.0,1.900912,2
4899.0,1.93336,2
4900.0,1.9252479999999998,2
4901.0,1.9658079999999998,2
4902.0,1.9820319999999998,2
4903.0,1.9820319999999998,2
4904.0,1.9874399999999999,2
4905.0,1.992848,2
4906.0,2.0063679999999997,2
4907.0,2.019888,2
4908.0,2.0090719999999997,2
4909.0,2.017184,2
4910.0,2.044224,2
4911.0,2.057744,2
4912.0,2.052336,2
4913.0,2.0388159999999997,2
4914.0,2.087488,2
4915.0,2.08208,2
4916.0,2.084784,2
4917.0,2.117232,2
4918.0,2.1577919999999997,2
4919.0,2.1848319999999997,2
4920.0,2.168608,2
4921.0,2.211872,2
4922.0,2.201056,2
4923.0,2.1550879999999997,2
4924.0,2.1902399999999997,2
4925.0,2.2172799999999997,2
4926.0,2.201056,2
4927.0,2.20376,2
4928.0,2.225392,2
4929.0,2.2308,2
4930.0,2.2199839999999997,2
4931.0,2.225392,2
4932.0,2.195648,2
4933.0,2.2172799999999997,2
4934.0,2.2497279999999997,2
4935.0,2.3065119999999997,2
4936.0,2.314624,2
4938.0,1.3330719999999998,2
4939.0,1.3330719999999998,2
4940.0,1.3655199999999998,2
4941.0,1.357408,2
4942.0,1.373632,2
4943.0,1.357408,2
4944.0,1.3790399999999998,2
4945.0,1.3979679999999999,2
4946.0,1.40608,2
4947.0,1.414192,2
4948.0,1.430416,2
4949.0,1.414192,2
4950.0,1.44664,2
4951.0,1.449344,2
4952.0,1.449344,2
4953.0,1.4574559999999999,2
4954.0,1.462864,2
4955.0,1.4682719999999998,2
4956.0,1.465568,2
4957.0,1.5007199999999998,2
4958.0,1.5034239999999999,2
4959.0,1.511536,2
4960.0,1.525056,2
4961.0,1.522352,2
4962.0,1.538576,2
4963.0,1.54128,2
4964.0,1.54128,2
4965.0,1.58184,2
4966.0,1.5548,2
4967.0,1.571024,2
4968.0,1.5926559999999998,2
4969.0,1.6061759999999998,2
4970.0,1.6196959999999998,2
4971.0,1.6251039999999999,2
4972.0,1.646736,2
4973.0,1.644032,2
4974.0,1.6791839999999998,2
4975.0,1.6683679999999999,2
4976.0,1.6629599999999998,2
4977.0,1.692704,2
4978.0,1.706224,2
4979.0,1.7143359999999999,2
4980.0,1.6981119999999998,2
4981.0,1.735968,2
4982.0,1.746784,2
4983.0,1.7440799999999999,2
4984.0,1.763008,2
4985.0,1.7548959999999998,2
4986.0,1.79816,2
4987.0,1.795456,2
4988.0,1.8143839999999998,2
4989.0,1.81168,2
4990.0,1.841424,2
4991.0,1.8306079999999998,2
4992.0,1.841424,2
4993.0,1.868464,2
4994.0,1.8657599999999999,2
4995.0,1.854944,2
4996.0,1.914432,2
4997.0,1.917136,2
4998.0,1.900912,2
4999.0,1.9387679999999998,2
5000.0,1.9387679999999998,2
5001.0,1.963104,2
5002.0,1.9658079999999998,2
5003.0,1.9793279999999998,2
5004.0,1.9874399999999999,2
5005.0,1.9955519999999998,2
5006.0,2.028,2
5007.0,2.0334079999999997,2
5008.0,2.04152,2
5009.0,2.060448,2
5010.0,2.049632,2
5011.0,2.076672,2
5012.0,2.090192,2
5013.0,2.079376,2
5014.0,2.076672,2
5015.0,2.103712,2
5016.0,2.133456,2
5017.0,2.133456,2
5018.0,2.1523839999999996,2
5019.0,2.1550879999999997,2
5020.0,2.171312,2
5021.0,2.1550879999999997,2
5022.0,2.1821279999999996,2
5023.0,2.206464,2
5024.0,2.2308,2
5025.0,2.2308,2
5026.0,2.255136,2
5027.0,2.233504,2
5028.0,2.25784,2
5029.0,2.260544,2
5030.0,2.28488,2
5031.0,2.27136,2
5032.0,2.3335519999999996,2
5033.0,2.344368,2
5034.0,2.357888,2
5035.0,2.3930399999999996,2
5036.0,2.382224,2
5037.0,2.3687039999999997,2
5038.0,2.3957439999999997,2
5039.0,2.390336,2
5040.0,2.436304,2
5042.0,1.2871039999999998,2
5043.0,1.327664,2
5044.0,1.3357759999999999,2
5045.0,1.314144,2
5046.0,1.3357759999999999,2
5047.0,1.3330719999999998,2
5048.0,1.33848,2
5049.0,1.354704,2
5050.0,1.3682239999999999,2
5051.0,1.3519999999999999,2
5052.0,1.373632,2
5053.0,1.403376,2
5054.0,1.3952639999999998,2
5055.0,1.4087839999999998,2
5056.0,1.4223039999999998,2
5057.0,1.4250079999999998,2
5058.0,1.4412319999999998,2
5059.0,1.4277119999999999,2
5060.0,1.495312,2
5061.0,1.5277599999999998,2
5062.0,1.511536,2
5063.0,1.5034239999999999,2
5064.0,1.495312,2
5065.0,1.511536,2
5066.0,1.508832,2
5067.0,1.525056,2
5068.0,1.5196479999999999,2
5069.0,1.5575039999999998,2
5070.0,1.5466879999999998,2
5071.0,1.5548,2
5072.0,1.5764319999999998,2
5073.0,1.584544,2
5074.0,1.59536,2
5075.0,1.611584,2
5076.0,1.614288,2
5077.0,1.611584,2
5078.0,1.627808,2
5079.0,1.6494399999999998,2
5080.0,1.6548479999999999,2
5081.0,1.641328,2
5082.0,1.6494399999999998,2
5083.0,1.671072,2
5084.0,1.6791839999999998,2
5085.0,1.692704,2
5086.0,1.7008159999999999,2
5087.0,1.7116319999999998,2
5088.0,1.7251519999999998,2
5089.0,1.7305599999999999,2
5090.0,1.7278559999999998,2
5091.0,1.7548959999999998,2
5092.0,1.7548959999999998,2
5093.0,1.7765279999999999,2
5094.0,1.7846399999999998,2
5095.0,1.7900479999999999,2
5096.0,1.827904,2
5097.0,1.8062719999999999,2
5098.0,1.8306079999999998,2
5099.0,1.83872,2
5100.0,1.8522399999999999,2
5101.0,1.8738719999999998,2
5102.0,1.884688,2
5103.0,1.884688,2
5104.0,1.8927999999999998,2
5105.0,1.9117279999999999,2
5106.0,1.9279519999999999,2
5107.0,1.9414719999999999,2
5108.0,1.944176,2
5109.0,1.97392,2
5110.0,1.9604,2
5111.0,1.9874399999999999,2
5112.0,2.0036639999999997,2
5113.0,1.9955519999999998,2
5114.0,2.0090719999999997,2
5115.0,2.044224,2
5116.0,2.0631519999999997,2
5117.0,2.08208,2
5118.0,2.0983039999999997,2
5119.0,2.119936,2
5120.0,2.14968,2
5121.0,2.1550879999999997,2
5122.0,2.1632,2
5123.0,2.1902399999999997,2
5124.0,2.209168,2
5125.0,2.2443199999999996,2
5126.0,2.2524319999999998,2
5127.0,2.25784,2
5128.0,2.314624,2
5129.0,2.32544,2
5130.0,2.360592,2
5131.0,2.35248,2
5132.0,2.360592,2
5133.0,2.387632,2
5134.0,2.417376,2
5135.0,2.436304,2
5136.0,2.5012,2
5137.0,2.5201279999999997,2
5138.0,2.5850239999999998,2
5139.0,2.5742079999999996,2
5140.0,2.59584,2
5141.0,2.6445119999999998,2
5142.0,2.652624,2
5143.0,2.720224,2
5144.0,2.7553759999999996,2
5145.0,2.74456,2
5146.0,2.7878239999999996,2
5147.0,2.782416,2
5148.0,2.7959359999999998,2
5149.0,2.809456,2
5150.0,2.8392,2
5151.0,2.8392,2
5152.0,2.81216,2
5154.0,1.360112,2
5155.0,1.360112,2
5156.0,1.357408,2
5157.0,1.3655199999999998,2
5158.0,1.387152,2
5159.0,1.403376,2
5160.0,1.414192,2
5161.0,1.4196,2
5162.0,1.4277119999999999,2
5163.0,1.43312,2
5164.0,1.435824,2
5165.0,1.44664,2
5166.0,1.4574559999999999,2
5167.0,1.4682719999999998,2
5168.0,1.476384,2
5169.0,1.4736799999999999,2
5170.0,1.481792,2
5171.0,1.495312,2
5172.0,1.508832,2
5173.0,1.511536,2
5174.0,1.5277599999999998,2
5175.0,1.5575039999999998,2
5176.0,1.5548,2
5177.0,1.5602079999999998,2
5178.0,1.5602079999999998,2
5179.0,1.587248,2
5180.0,1.59536,2
5181.0,1.600768,2
5182.0,1.614288,2
5183.0,1.6251039999999999,2
5184.0,1.6196959999999998,2
5185.0,1.646736,2
5186.0,1.6386239999999999,2
5187.0,1.644032,2
5188.0,1.692704,2
5189.0,1.6791839999999998,2
5190.0,1.692704,2
5191.0,1.6954079999999998,2
5192.0,1.7305599999999999,2
5193.0,1.7143359999999999,2
5194.0,1.7386719999999998,2
5195.0,1.749488,2
5196.0,1.7575999999999998,2
5197.0,1.7738239999999998,2
5198.0,1.779232,2
5199.0,1.8170879999999998,2
5200.0,1.808976,2
5201.0,1.8252,2
5202.0,1.822496,2
5203.0,1.841424,2
5204.0,1.8630559999999998,2
5205.0,1.8765759999999998,2
5206.0,1.884688,2
5207.0,1.898208,2
5208.0,1.9063199999999998,2
5209.0,1.930656,2
5210.0,1.9549919999999998,2
5211.0,1.9495839999999998,2
5212.0,1.976624,2
5213.0,1.9847359999999998,2
5214.0,2.0090719999999997,2
5215.0,2.011776,2
5216.0,2.0090719999999997,2
5217.0,2.0658559999999997,2
5218.0,2.0658559999999997,2
5219.0,2.0631519999999997,2
5220.0,2.1010079999999998,2
5221.0,2.117232,2
5222.0,2.114528,2
5223.0,2.1307519999999998,2
5224.0,2.133456,2
5225.0,2.14968,2
5226.0,2.1604959999999997,2
5227.0,2.17672,2
5228.0,2.2145759999999997,2
5229.0,2.233504,2
5230.0,2.263248,2
5231.0,2.255136,2
5232.0,2.27136,2
5233.0,2.3065119999999997,2
5234.0,2.32544,2
5235.0,2.328144,2
5236.0,2.382224,2
5237.0,2.3984479999999997,2
5238.0,2.414672,2
5239.0,2.417376,2
5240.0,2.4579359999999997,2
5241.0,2.506608,2
5242.0,2.503904,2
5243.0,2.557984,2
5244.0,2.5525759999999997,2
5245.0,2.536352,2
5246.0,2.601248,2
5247.0,2.679664,2
5248.0,2.722928,2
5249.0,2.7039999999999997,2
5250.0,2.7364479999999998,2
5251.0,2.779712,2
5252.0,2.804048,2
5253.0,2.868944,2
5254.0,2.836496,2
5255.0,2.8473119999999996,2
5258.0,2.9689919999999996,2
5259.0,3.106896,2
5260.0,3.1880159999999997,2
5261.0,3.255616,2
5262.0,2.979808,2
5263.0,2.904096,2
5264.0,3.106896,2
5265.0,2.67696,2
5266.0,2.652624,2
5267.0,2.67696,2
5269.0,1.449344,2
5270.0,1.4547519999999998,2
5271.0,1.4709759999999998,2
5272.0,1.481792,2
5273.0,1.5007199999999998,2
5274.0,1.508832,2
5275.0,1.495312,2
5276.0,1.5169439999999998,2
5277.0,1.5196479999999999,2
5278.0,1.525056,2
5279.0,1.54128,2
5280.0,1.552096,2
5281.0,1.5737279999999998,2
5282.0,1.587248,2
5283.0,1.600768,2
5284.0,1.598064,2
5285.0,1.6061759999999998,2
5286.0,1.616992,2
5287.0,1.6223999999999998,2
5288.0,1.630512,2
5289.0,1.641328,2
5290.0,1.6521439999999998,2
5291.0,1.657552,2
5292.0,1.67648,2
5293.0,1.7089279999999998,2
5294.0,1.69,2
5295.0,1.6981119999999998,2
5296.0,1.7278559999999998,2
5297.0,1.733264,2
5298.0,1.7278559999999998,2
5299.0,1.7548959999999998,2
5300.0,1.7548959999999998,2
5301.0,1.7711199999999998,2
5302.0,1.792752,2
5303.0,1.795456,2
5304.0,1.8008639999999998,2
5305.0,1.8197919999999999,2
5306.0,1.8468319999999998,2
5307.0,1.8468319999999998,2
5308.0,1.8738719999999998,2
5309.0,1.871168,2
5310.0,1.9063199999999998,2
5311.0,1.8927999999999998,2
5312.0,1.9090239999999998,2
5313.0,1.914432,2
5314.0,1.9252479999999998,2
5315.0,1.9576959999999999,2
5316.0,1.94688,2
5317.0,1.9576959999999999,2
5318.0,1.976624,2
5319.0,1.9955519999999998,2
5320.0,2.019888,2
5321.0,2.044224,2
5322.0,2.028,2
5323.0,2.030704,2
5324.0,2.0388159999999997,2
5325.0,2.0658559999999997,2
5326.0,2.0955999999999997,2
5327.0,2.08208,2
5328.0,2.090192,2
5329.0,2.1010079999999998,2
5330.0,2.103712,2
5331.0,2.146976,2
5332.0,2.1632,2
5333.0,2.1523839999999996,2
5334.0,2.179424,2
5335.0,2.1848319999999997,2
5336.0,2.2308,2
5337.0,2.2226879999999998,2
5338.0,2.228096,2
5339.0,2.2443199999999996,2
5340.0,2.268656,2
5341.0,2.2794719999999997,2
5342.0,2.292992,2
5343.0,2.292992,2
5344.0,2.3038079999999996,2
5345.0,2.3416639999999997,2
5346.0,2.3416639999999997,2
5347.0,2.360592,2
5348.0,2.347072,2
5349.0,2.357888,2
5350.0,2.3930399999999996,2
5351.0,2.374112,2
5352.0,2.417376,2
5353.0,2.422784,2
5354.0,2.4254879999999996,2
5355.0,2.3984479999999997,2
5356.0,2.409264,2
5357.0,2.4308959999999997,2
5358.0,2.436304,2
5359.0,2.4552319999999996,2
5360.0,2.4849759999999996,2
5362.0,1.27088,2
5363.0,1.27088,2
5364.0,1.295216,2
5365.0,1.29792,2
5366.0,1.3033279999999998,2
5367.0,1.300624,2
5368.0,1.314144,2
5369.0,1.3195519999999998,2
5370.0,1.3357759999999999,2
5371.0,1.330368,2
5372.0,1.3492959999999998,2
5373.0,1.341184,2
5374.0,1.387152,2
5375.0,1.343888,2
5376.0,1.373632,2
5377.0,1.3790399999999998,2
5378.0,1.3979679999999999,2
5379.0,1.3979679999999999,2
5380.0,1.400672,2
5381.0,1.4250079999999998,2
5382.0,1.4114879999999999,2
5383.0,1.449344,2
5384.0,1.43312,2
5385.0,1.4547519999999998,2
5386.0,1.452048,2
5387.0,1.44664,2
5388.0,1.4682719999999998,2
5389.0,1.465568,2
5390.0,1.4980159999999998,2
5391.0,1.481792,2
5392.0,1.511536,2
5393.0,1.5142399999999998,2
5394.0,1.5304639999999998,2
5395.0,1.5439839999999998,2
5396.0,1.54128,2
5397.0,1.565616,2
5398.0,1.5629119999999999,2
5399.0,1.5602079999999998,2
5400.0,1.587248,2
5401.0,1.598064,2
5402.0,1.6088799999999999,2
5403.0,1.6034719999999998,2
5404.0,1.6034719999999998,2
5405.0,1.6251039999999999,2
5406.0,1.630512,2
5407.0,1.6196959999999998,2
5408.0,1.6359199999999998,2
5409.0,1.660256,2
5410.0,1.692704,2
5411.0,1.671072,2
5412.0,1.7008159999999999,2
5413.0,1.70352,2
5414.0,1.706224,2
5415.0,1.7116319999999998,2
5416.0,1.7386719999999998,2
5417.0,1.7548959999999998,2
5418.0,1.7738239999999998,2
5419.0,1.7548959999999998,2
5420.0,1.8062719999999999,2
5421.0,1.8035679999999998,2
5422.0,1.8170879999999998,2
5423.0,1.841424,2
5424.0,1.8306079999999998,2
5425.0,1.8603519999999998,2
5426.0,1.8603519999999998,2
5427.0,1.8441279999999998,2
5428.0,1.887392,2
5429.0,1.8765759999999998,2
5430.0,1.8900959999999998,2
5431.0,1.917136,2
5432.0,1.93336,2
5433.0,1.93336,2
5434.0,1.9360639999999998,2
5435.0,1.9549919999999998,2
5436.0,1.97392,2
5437.0,1.9847359999999998,2
5438.0,1.9820319999999998,2
5439.0,2.0090719999999997,2
5440.0,2.030704,2
5441.0,2.0388159999999997,2
5442.0,2.046928,2
5443.0,2.060448,2
5444.0,2.076672,2
5445.0,2.0658559999999997,2
5446.0,2.103712,2
5447.0,2.1010079999999998,2
5448.0,2.114528,2
5449.0,2.1307519999999998,2
5450.0,2.1577919999999997,2
5451.0,2.1550879999999997,2
5452.0,2.17672,2
5453.0,2.206464,2
5454.0,2.225392,2
5455.0,2.228096,2
5456.0,2.211872,2
5457.0,2.238912,2
5458.0,2.268656,2
5459.0,2.2794719999999997,2
5460.0,2.2767679999999997,2
5461.0,2.2984,2
5462.0,2.314624,2
5463.0,2.3416639999999997,2
5464.0,2.3659999999999997,2
5465.0,2.35248,2
5466.0,2.3659999999999997,2
5467.0,2.384928,2
5469.0,1.3060319999999999,2
5470.0,1.3195519999999998,2
5471.0,1.314144,2
5472.0,1.3330719999999998,2
5473.0,1.32496,2
5474.0,1.33848,2
5475.0,1.3492959999999998,2
5476.0,1.3519999999999999,2
5477.0,1.373632,2
5478.0,1.3682239999999999,2
5479.0,1.384448,2
5480.0,1.389856,2
5481.0,1.3979679999999999,2
5482.0,1.414192,2
5483.0,1.3979679999999999,2
5484.0,1.4223039999999998,2
5485.0,1.44664,2
5486.0,1.435824,2
5487.0,1.452048,2
5488.0,1.46016,2
5489.0,1.449344,2
5490.0,1.476384,2
5491.0,1.4871999999999999,2
5492.0,1.4844959999999998,2
5493.0,1.5034239999999999,2
5494.0,1.5007199999999998,2
5495.0,1.508832,2
5496.0,1.5304639999999998,2
5497.0,1.552096,2
5498.0,1.5575039999999998,2
5499.0,1.56832,2
5500.0,1.5737279999999998,2
5501.0,1.587248,2
5502.0,1.600768,2
5503.0,1.611584,2
5504.0,1.6223999999999998,2
5505.0,1.6494399999999998,2
5506.0,1.660256,2
5507.0,1.657552,2
5508.0,1.6548479999999999,2
5509.0,1.6845919999999999,2
5510.0,1.67648,2
5511.0,1.706224,2
5512.0,1.7116319999999998,2
5513.0,1.722448,2
5514.0,1.7386719999999998,2
5515.0,1.733264,2
5516.0,1.7548959999999998,2
5517.0,1.7603039999999999,2
5518.0,1.779232,2
5519.0,1.792752,2
5520.0,1.8143839999999998,2
5521.0,1.79816,2
5522.0,1.827904,2
5523.0,1.841424,2
5524.0,1.8441279999999998,2
5525.0,1.8522399999999999,2
5526.0,1.8603519999999998,2
5527.0,1.8900959999999998,2
5528.0,1.9063199999999998,2
5529.0,1.9414719999999999,2
5530.0,1.9658079999999998,2
5531.0,1.9198399999999998,2
5532.0,1.9712159999999999,2
5533.0,1.94688,2
5534.0,1.990144,2
5535.0,1.9658079999999998,2
5536.0,1.992848,2
5537.0,2.011776,2
5538.0,1.9874399999999999,2
5539.0,2.030704,2
5540.0,2.044224,2
5541.0,2.060448,2
5542.0,2.0685599999999997,2
5543.0,2.076672,2
5544.0,2.087488,2
5545.0,2.103712,2
5546.0,2.114528,2
5547.0,2.1307519999999998,2
5548.0,2.13616,2
5549.0,2.1632,2
5550.0,2.174016,2
5551.0,2.198352,2
5552.0,2.17672,2
5553.0,2.195648,2
5554.0,2.201056,2
5555.0,2.236208,2
5556.0,2.233504,2
5557.0,2.290288,2
5558.0,2.260544,2
5559.0,2.28488,2
5560.0,2.292992,2
5561.0,2.301104,2
5562.0,2.292992,2
5563.0,2.330848,2
5564.0,2.357888,2
5565.0,2.3632959999999996,2
5566.0,2.357888,2
5567.0,2.4254879999999996,2
5568.0,2.42008,2
5569.0,2.4308959999999997,2
